zabbix_host,train,type,coach,ip,mac,serial,config,firmware
50_6015_MAR3-B1,6015,AP,3,10.179.15.224,00:14:5A:04:7E:3F,3623-073001-1-05-00001243-2406,AP4-v1-00145a047e3f,6.10.0-0
50_6015_MAR3-B1,6015,AP,3,10.179.15.231,00:14:5A:04:7E:C3,3623-073001-1-05-00001276-2406,AP3-v1-00145a047ec3,6.10.0-0
50_6015_MAR3-B1,6015,AP,3,10.179.15.237,00:14:5A:04:7F:A4,3623-073001-1-05-00001332-2406,AP2-v1-00145a047fa4,6.11.2-0
50_6015_MAR3-B1,6015,AP,3,10.179.15.241,00:14:5A:04:78:33,3623-073001-1-05-00000971-2401,AP1-v1-00145a047833,6.11.2-0
50_6015_MAR3-B1,6015,BOX,3,10.179.15.1,7C:70:BC:70:D7:19,box1-t15.dostoneu-fv6.21net.com,2025.2.1 - b0d6e087 - _,6.1.0-31-amd64
50_6015_MAR3-B1,6015,SW,3,10.179.15.179,A0:59:3A:D0:5D:A0,240749,fv6-D2-v8-190,7.4.2
50_6015_MAR3-B1,6015,SW,3,10.179.15.185,A0:59:3A:D0:5C:A0,240741,fv6-D1-v8-190,7.4.2
50_6015_MAR3-B1,6015,SW,3,10.179.15.190,A0:59:3A:D0:5D:60,240747,fv6-D3-v8-190,7.4.2
50_6015_MAR3-B1,6015,AP,4,10.179.15.227,00:14:5A:04:80:04,3623-073001-1-05-00001356-2406,AP4m-v1-00145a048004,6.10.0-0
50_6015_MAR3-B1,6015,AP,4,10.179.15.233,00:14:5A:04:7F:2F,3623-073001-1-05-00001303-2406,AP1m-v1-00145a047f2f,6.10.0-0
50_6015_MAR3-B1,6015,AP,4,10.179.15.236,00:14:5A:04:7E:D3,3623-073001-1-05-00001280-2406,AP3m-v1-00145a047ed3,6.10.0-0
50_6015_MAR3-B1,6015,AP,4,10.179.15.240,00:14:5A:04:7E:AF,3623-073001-1-05-00001271-2406,AP2m-v1-00145a047eaf,6.10.0-0
50_6015_MAR3-B1,6015,SW,4,10.179.15.187,A0:59:3A:D0:4D:40,240618,fv6-E1-v8-190,7.4.2
50_6015_MAR3-B1,6015,SW,4,10.179.15.191,A0:59:3A:D0:5F:20,240761,fv6-E3-v8-190,7.4.2
50_6015_MAR3-B1,6015,SW,4,10.179.15.193,A0:59:3A:D0:4D:00,240616,fv6-E2-v8-190,7.4.2
50_6015_MAR3-B1,6015,AP,5,10.179.15.219,00:14:5A:04:7F:CC,3623-073001-1-05-00001342-2406,AP4m-v1-00145a047fcc,6.10.0-0
50_6015_MAR3-B1,6015,AP,5,10.179.15.226,00:14:5A:04:7E:C7,3623-073001-1-05-00001277-2406,AP3m-v1-00145a047ec7,6.11.2-0
50_6015_MAR3-B1,6015,AP,5,10.179.15.235,00:14:5A:04:7F:23,3623-073001-1-05-00001300-2406,AP1m-v1-00145a047f23,6.10.0-0
50_6015_MAR3-B1,6015,AP,5,10.179.15.239,00:14:5A:04:7F:5F,3623-073001-1-05-00001315-2406,AP2m-v1-00145a047f5f,6.11.2-0
50_6015_MAR3-B1,6015,SW,5,10.179.15.180,A0:59:3A:D0:4D:60,240619,fv6-F3-v8-190,7.4.2
50_6015_MAR3-B1,6015,SW,5,10.179.15.181,A0:59:3A:D0:5F:E0,240767,fv6-F2-v8-190,7.4.2
50_6015_MAR3-B1,6015,SW,5,10.179.15.194,A0:59:3A:D0:54:80,240676,fv6-F1-v8-190,7.4.2
50_6015_MAR3-B1,6015,AP,6,10.179.15.220,00:14:5A:04:78:17,3623-073001-1-05-00000964-2401,AP4m-v1-00145a047817,6.10.0-0
50_6015_MAR3-B1,6015,AP,6,10.179.15.223,00:14:5A:04:7F:47,3623-073001-1-05-00001309-2406,AP3m-v1-00145a047f47,6.11.2-0
50_6015_MAR3-B1,6015,AP,6,10.179.15.228,00:14:5A:04:7E:43,3623-073001-1-05-00001244-2406,AP1m-v1-00145a047e43,6.11.2-0
50_6015_MAR3-B1,6015,AP,6,10.179.15.234,00:14:5A:04:78:63,3623-073001-1-05-00000983-2401,AP2m-v1-00145a047863,6.11.2-0
50_6015_MAR3-B1,6015,SW,6,10.179.15.184,A0:59:3A:D0:59:80,240716,nv6-B1-v7-143,7.4.2
50_6015_MAR3-B1,6015,SW,6,10.179.15.186,A0:59:3A:D0:40:00,230512,nv6-B3-v7-143,7.4.2
50_6015_MAR3-B1,6015,SW,6,10.179.15.192,A0:59:3A:D0:45:00,230552,fv6-B2-v8-190,7.4.2
50_6016_MAR3-B1,6016,AP,1,10.179.16.15,,ap1-train-6016,,
50_6016_MAR3-B1,6016,AP,1,10.179.16.16,,ap2-train-6016,,
50_6016_MAR3-B1,6016,AP,1,10.179.16.17,,ap3-train-6016,,
50_6016_MAR3-B1,6016,AP,1,10.179.16.18,,ap4-train-6016,,
50_6016_MAR3-B1,6016,SW,1,10.179.16.11,,sw1-train-6016,,
50_6016_MAR3-B1,6016,SW,1,10.179.16.12,,sw2-train-6016,,
50_6016_MAR3-B1,6016,SW,1,10.179.16.13,,sw3-train-6016,,
50_6016_MAR3-B1,6016,AP,2,10.179.16.25,,ap1-train-6016,,
50_6016_MAR3-B1,6016,AP,2,10.179.16.26,,ap2-train-6016,,
50_6016_MAR3-B1,6016,AP,2,10.179.16.27,,ap3-train-6016,,
50_6016_MAR3-B1,6016,AP,2,10.179.16.28,,ap4-train-6016,,
50_6016_MAR3-B1,6016,SW,2,10.179.16.21,,sw1-train-6016,,
50_6016_MAR3-B1,6016,SW,2,10.179.16.22,,sw2-train-6016,,
50_6016_MAR3-B1,6016,SW,2,10.179.16.23,,sw3-train-6016,,
50_6016_MAR3-B1,6016,AP,3,10.179.16.35,,ap1-train-6016,,
50_6016_MAR3-B1,6016,AP,3,10.179.16.36,,ap2-train-6016,,
50_6016_MAR3-B1,6016,AP,3,10.179.16.37,,ap3-train-6016,,
50_6016_MAR3-B1,6016,AP,3,10.179.16.38,,ap4-train-6016,,
50_6016_MAR3-B1,6016,BOX,3,10.179.16.1,,box1-train-6016,,
50_6016_MAR3-B1,6016,SW,3,10.179.16.31,,sw1-train-6016,,
50_6016_MAR3-B1,6016,SW,3,10.179.16.32,,sw2-train-6016,,
50_6016_MAR3-B1,6016,SW,3,10.179.16.33,,sw3-train-6016,,
50_6016_MAR3-B1,6016,AP,4,10.179.16.45,,ap1-train-6016,,
50_6016_MAR3-B1,6016,AP,4,10.179.16.46,,ap2-train-6016,,
50_6016_MAR3-B1,6016,AP,4,10.179.16.47,,ap3-train-6016,,
50_6016_MAR3-B1,6016,AP,4,10.179.16.48,,ap4-train-6016,,
50_6016_MAR3-B1,6016,SW,4,10.179.16.41,,sw1-train-6016,,
50_6016_MAR3-B1,6016,SW,4,10.179.16.42,,sw2-train-6016,,
50_6016_MAR3-B1,6016,SW,4,10.179.16.43,,sw3-train-6016,,
50_6016_MAR3-B1,6016,AP,5,10.179.16.55,,ap1-train-6016,,
50_6016_MAR3-B1,6016,AP,5,10.179.16.56,,ap2-train-6016,,
50_6016_MAR3-B1,6016,AP,5,10.179.16.57,,ap3-train-6016,,
50_6016_MAR3-B1,6016,AP,5,10.179.16.58,,ap4-train-6016,,
50_6016_MAR3-B1,6016,SW,5,10.179.16.51,,sw1-train-6016,,
50_6016_MAR3-B1,6016,SW,5,10.179.16.52,,sw2-train-6016,,
50_6016_MAR3-B1,6016,SW,5,10.179.16.53,,sw3-train-6016,,
50_6016_MAR3-B1,6016,AP,6,10.179.16.65,,ap1-train-6016,,
50_6016_MAR3-B1,6016,AP,6,10.179.16.66,,ap2-train-6016,,
50_6016_MAR3-B1,6016,AP,6,10.179.16.67,,ap3-train-6016,,
50_6016_MAR3-B1,6016,AP,6,10.179.16.68,,ap4-train-6016,,
50_6016_MAR3-B1,6016,SW,6,10.179.16.61,,sw1-train-6016,,
50_6016_MAR3-B1,6016,SW,6,10.179.16.62,,sw2-train-6016,,
50_6016_MAR3-B1,6016,SW,6,10.179.16.63,,sw3-train-6016,,
50_6017_MAR3-B1,6017,AP,1,10.179.17.15,,ap1-train-6017,,
50_6017_MAR3-B1,6017,AP,1,10.179.17.16,,ap2-train-6017,,
50_6017_MAR3-B1,6017,AP,1,10.179.17.17,,ap3-train-6017,,
50_6017_MAR3-B1,6017,AP,1,10.179.17.18,,ap4-train-6017,,
50_6017_MAR3-B1,6017,SW,1,10.179.17.11,,sw1-train-6017,,
50_6017_MAR3-B1,6017,SW,1,10.179.17.12,,sw2-train-6017,,
50_6017_MAR3-B1,6017,SW,1,10.179.17.13,,sw3-train-6017,,
50_6017_MAR3-B1,6017,AP,2,10.179.17.25,,ap1-train-6017,,
50_6017_MAR3-B1,6017,AP,2,10.179.17.26,,ap2-train-6017,,
50_6017_MAR3-B1,6017,AP,2,10.179.17.27,,ap3-train-6017,,
50_6017_MAR3-B1,6017,AP,2,10.179.17.28,,ap4-train-6017,,
50_6017_MAR3-B1,6017,SW,2,10.179.17.21,,sw1-train-6017,,
50_6017_MAR3-B1,6017,SW,2,10.179.17.22,,sw2-train-6017,,
50_6017_MAR3-B1,6017,SW,2,10.179.17.23,,sw3-train-6017,,
50_6017_MAR3-B1,6017,AP,3,10.179.17.35,,ap1-train-6017,,
50_6017_MAR3-B1,6017,AP,3,10.179.17.36,,ap2-train-6017,,
50_6017_MAR3-B1,6017,AP,3,10.179.17.37,,ap3-train-6017,,
50_6017_MAR3-B1,6017,AP,3,10.179.17.38,,ap4-train-6017,,
50_6017_MAR3-B1,6017,BOX,3,10.179.17.1,,box1-train-6017,,
50_6017_MAR3-B1,6017,SW,3,10.179.17.31,,sw1-train-6017,,
50_6017_MAR3-B1,6017,SW,3,10.179.17.32,,sw2-train-6017,,
50_6017_MAR3-B1,6017,SW,3,10.179.17.33,,sw3-train-6017,,
50_6017_MAR3-B1,6017,AP,4,10.179.17.45,,ap1-train-6017,,
50_6017_MAR3-B1,6017,AP,4,10.179.17.46,,ap2-train-6017,,
50_6017_MAR3-B1,6017,AP,4,10.179.17.47,,ap3-train-6017,,
50_6017_MAR3-B1,6017,AP,4,10.179.17.48,,ap4-train-6017,,
50_6017_MAR3-B1,6017,SW,4,10.179.17.41,,sw1-train-6017,,
50_6017_MAR3-B1,6017,SW,4,10.179.17.42,,sw2-train-6017,,
50_6017_MAR3-B1,6017,SW,4,10.179.17.43,,sw3-train-6017,,
50_6017_MAR3-B1,6017,AP,5,10.179.17.55,,ap1-train-6017,,
50_6017_MAR3-B1,6017,AP,5,10.179.17.56,,ap2-train-6017,,
50_6017_MAR3-B1,6017,AP,5,10.179.17.57,,ap3-train-6017,,
50_6017_MAR3-B1,6017,AP,5,10.179.17.58,,ap4-train-6017,,
50_6017_MAR3-B1,6017,SW,5,10.179.17.51,,sw1-train-6017,,
50_6017_MAR3-B1,6017,SW,5,10.179.17.52,,sw2-train-6017,,
50_6017_MAR3-B1,6017,SW,5,10.179.17.53,,sw3-train-6017,,
50_6017_MAR3-B1,6017,AP,6,10.179.17.65,,ap1-train-6017,,
50_6017_MAR3-B1,6017,AP,6,10.179.17.66,,ap2-train-6017,,
50_6017_MAR3-B1,6017,AP,6,10.179.17.67,,ap3-train-6017,,
50_6017_MAR3-B1,6017,AP,6,10.179.17.68,,ap4-train-6017,,
50_6017_MAR3-B1,6017,SW,6,10.179.17.61,,sw1-train-6017,,
50_6017_MAR3-B1,6017,SW,6,10.179.17.62,,sw2-train-6017,,
50_6017_MAR3-B1,6017,SW,6,10.179.17.63,,sw3-train-6017,,
50_6018_MAR3-B1,6018,AP,1,10.179.18.220,00:14:5A:04:79:2B,3623-073001-1-05-00001033-2401,AP4-v1,6.11.2-0
50_6018_MAR3-B1,6018,AP,1,10.179.18.226,00:14:5A:04:8C:5A,3623-073001-1-05-00001482-2419,AP3-v1,6.11.2-0
50_6018_MAR3-B1,6018,AP,1,10.179.18.227,00:14:5A:04:8C:A8,3623-073001-1-05-00001499-2419,AP2-v1,6.11.2-0
50_6018_MAR3-B1,6018,AP,1,10.179.18.234,00:14:5A:04:7E:4F,3623-073001-1-05-00001247-2406,AP1-v1,6.11.2-0
50_6018_MAR3-B1,6018,SW,1,10.179.18.181,A0:59:3A:D0:7C:A0,240997,nv6-A1-v8-143,7.4.2
50_6018_MAR3-B1,6018,SW,1,10.179.18.182,A0:59:3A:D0:41:60,230523,nv6-A2-v8-143,7.4.2
50_6018_MAR3-B1,6018,SW,1,10.179.18.191,A0:59:3A:D0:7D:60,241003,nv6-A3-v8-143,7.4.2
50_6018_MAR3-B1,6018,AP,2,10.179.18.219,00:14:5A:04:79:92,3623-073001-1-05-00001057-2401,AP4-v1,6.11.2-0
50_6018_MAR3-B1,6018,AP,2,10.179.18.221,00:14:5A:04:7A:7C,3623-073001-1-05-00001107-2401,AP3-v1,6.11.2-0
50_6018_MAR3-B1,6018,AP,2,10.179.18.233,00:14:5A:04:56:50,3623-073001-1-05-00000642-2333,AP2-v1,6.11.2-0
50_6018_MAR3-B1,6018,AP,2,10.179.18.236,00:14:5A:04:8F:86,3623-073001-1-05-00001505-2420,AP1-v1,6.11.2-0
50_6018_MAR3-B1,6018,SW,2,10.179.18.179,A0:59:3A:D0:7B:20,240985,nv6-C2-v8-143,7.4.2
50_6018_MAR3-B1,6018,SW,2,10.179.18.186,A0:59:3A:D0:7B:00,240984,nv6-C1-v8-143,7.4.2
50_6018_MAR3-B1,6018,SW,2,10.179.18.190,A0:59:3A:D0:7C:E0,240999,nv6-C3-v8-143,7.4.2
50_6018_MAR3-B1,6018,AP,3,10.179.18.222,00:14:5A:04:7D:17,3623-073001-1-05-00001169-2406,AP4-v1,6.11.2-0
50_6018_MAR3-B1,6018,AP,3,10.179.18.224,00:14:5A:04:7F:17,3623-073001-1-05-00001297-2406,AP3-v1,6.11.2-0
50_6018_MAR3-B1,6018,AP,3,10.179.18.229,00:14:5A:04:7D:DB,3623-073001-1-05-00001218-2406,AP2-v1,6.11.2-0
50_6018_MAR3-B1,6018,AP,3,10.179.18.237,00:14:5A:04:7E:B3,3623-073001-1-05-00001272-2406,AP1-v1,6.11.2-0
50_6018_MAR3-B1,6018,BOX,3,10.179.18.1,7C:70:BC:70:D5:DF,box1-t18.dostoneu-nv6.21net.com,2025.2.1 - d79f96d8 - _,6.1.0-31-amd64
50_6018_MAR3-B1,6018,SW,3,10.179.18.183,A0:59:3A:D0:78:40,240962,nv6-D1-v8-143,7.4.2
50_6018_MAR3-B1,6018,SW,3,10.179.18.185,A0:59:3A:D0:75:60,240939,nv6-D3-v8-143,7.4.2
50_6018_MAR3-B1,6018,SW,3,10.179.18.188,A0:59:3A:D0:79:00,240968,nv6-D2-v8-143,7.4.2
50_6018_MAR3-B1,6018,AP,4,10.179.18.225,00:14:5A:04:79:5A,3623-073001-1-05-00001043-2401,AP4m-v1-00145a04795a,6.11.2-0
50_6018_MAR3-B1,6018,AP,4,10.179.18.231,00:14:5A:04:8F:96,3623-073001-1-05-00001504-2420,AP3m-v1-00145a048f96,6.11.2-0
50_6018_MAR3-B1,6018,AP,4,10.179.18.238,00:14:5A:04:79:C6,3623-073001-1-05-00001070-2401,AP2m-v1-00145a0479c6,6.11.2-0
50_6018_MAR3-B1,6018,AP,4,10.179.18.240,00:14:5A:04:36:D3,3623-073001-1-05-00000350-2250,AP1m-v1-00145a0436d3,6.11.2-0
50_6018_MAR3-B1,6018,SW,4,10.179.18.187,A0:59:3A:D0:65:40,240810,nv6-E3-v8-143,7.4.2
50_6018_MAR3-B1,6018,SW,4,10.179.18.193,A0:59:3A:D0:5E:40,240754,nv6-E1-v8-143,7.4.2
50_6018_MAR3-B1,6018,SW,4,10.179.18.194,A0:59:3A:D0:5D:40,240746,nv6-E2-v8-143,7.4.2
50_6018_MAR3-B1,6018,AP,5,10.179.18.223,00:14:5A:04:79:2F,3623-073001-1-05-00001034-2401,AP4m-v1-00145a04792f,6.11.2-0
50_6018_MAR3-B1,6018,AP,5,10.179.18.228,00:14:5A:04:58:47,3623-073001-1-05-00000659-2333,AP3m-v1-00145a045847,6.11.2-0
50_6018_MAR3-B1,6018,AP,5,10.179.18.235,00:14:5A:04:8C:B5,3623-073001-1-05-00001500-2419,AP1m-v1-00145a048cb5,6.11.2-0
50_6018_MAR3-B1,6018,AP,5,10.179.18.241,00:14:5A:04:8C:2D,3623-073001-1-05-00001472-2419,AP2m-v1-00145a048c2d,6.11.2-0
50_6018_MAR3-B1,6018,SW,5,10.179.18.178,A0:59:3A:D0:75:80,240940,nv6-F2-v8-143,7.4.2
50_6018_MAR3-B1,6018,SW,5,10.179.18.180,A0:59:3A:D0:72:A0,240917,nv6-F3-v8-143,7.4.2
50_6018_MAR3-B1,6018,SW,5,10.179.18.192,A0:59:3A:D0:61:60,240779,nv6-F1-v8-143,7.4.2
50_6018_MAR3-B1,6018,AP,6,10.179.18.218,00:14:5A:04:8C:52,3623-073001-1-05-00001480-2419,AP1m-v1-00145a048c52,6.11.2-0
50_6018_MAR3-B1,6018,AP,6,10.179.18.230,00:14:5A:04:79:B6,3623-073001-1-05-00001066-2401,AP4m-v1-00145a0479b6,6.11.2-0
50_6018_MAR3-B1,6018,AP,6,10.179.18.232,00:14:5A:04:8B:F5,3623-073001-1-05-00001466-2419,AP3m-v1-00145a048bf5,6.11.2-0
50_6018_MAR3-B1,6018,AP,6,10.179.18.239,00:14:5A:04:79:C2,3623-073001-1-05-00001069-2401,AP2m-v1-00145a0479c2,6.11.2-0
50_6018_MAR3-B1,6018,SW,6,10.179.18.184,A0:59:3A:D0:7B:40,240986,nv6-B1-v8-143,7.4.2
50_6018_MAR3-B1,6018,SW,6,10.179.18.189,A0:59:3A:D0:6B:A0,240861,nv6-B2-v8-143,7.4.2
50_6018_MAR3-B1,6018,SW,6,10.179.18.195,A0:59:3A:D0:74:E0,240935,nv6-B3-v8-143,7.4.2
50_6019_MAR3-B1,6019,AP,1,,,,,
50_6019_MAR3-B1,6019,AP,1,,,,,
50_6019_MAR3-B1,6019,AP,1,,,,,
50_6019_MAR3-B1,6019,AP,1,,,,,
50_6019_MAR3-B1,6019,SW,1,,,,,
50_6019_MAR3-B1,6019,SW,1,,,,,
50_6019_MAR3-B1,6019,SW,1,,,,,
50_6019_MAR3-B1,6019,AP,2,,,,,
50_6019_MAR3-B1,6019,AP,2,,,,,
50_6019_MAR3-B1,6019,AP,2,,,,,
50_6019_MAR3-B1,6019,AP,2,,,,,
50_6019_MAR3-B1,6019,SW,2,,,,,
50_6019_MAR3-B1,6019,SW,2,,,,,
50_6019_MAR3-B1,6019,SW,2,,,,,
50_6019_MAR3-B1,6019,AP,3,,,,,
50_6019_MAR3-B1,6019,AP,3,,,,,
50_6019_MAR3-B1,6019,AP,3,,,,,
50_6019_MAR3-B1,6019,AP,3,,,,,
50_6019_MAR3-B1,6019,BOX,3,10.179.19.1,7C:70:BC:70:D5:CF,box1-t19.dostoneu-nv6.21net.com,2025.2.1 - d79f96d8 - _,6.1.0-31-amd64
50_6019_MAR3-B1,6019,SW,3,,,,,
50_6019_MAR3-B1,6019,SW,3,,,,,
50_6019_MAR3-B1,6019,SW,3,0.0.0.0,A0:59:3A:D0:60:00,unknown,unknown,unknown
50_6019_MAR3-B1,6019,AP,4,,,,,
50_6019_MAR3-B1,6019,AP,4,,,,,
50_6019_MAR3-B1,6019,AP,4,,,,,
50_6019_MAR3-B1,6019,AP,4,,,,,
50_6019_MAR3-B1,6019,SW,4,,,,,
50_6019_MAR3-B1,6019,SW,4,,,,,
50_6019_MAR3-B1,6019,SW,4,,,,,
50_6019_MAR3-B1,6019,AP,5,,,,,
50_6019_MAR3-B1,6019,AP,5,,,,,
50_6019_MAR3-B1,6019,AP,5,,,,,
50_6019_MAR3-B1,6019,AP,5,,,,,
50_6019_MAR3-B1,6019,SW,5,,,,,
50_6019_MAR3-B1,6019,SW,5,,,,,
50_6019_MAR3-B1,6019,SW,5,,,,,
50_6019_MAR3-B1,6019,AP,6,,,,,
50_6019_MAR3-B1,6019,AP,6,,,,,
50_6019_MAR3-B1,6019,AP,6,,,,,
50_6019_MAR3-B1,6019,AP,6,,,,,
50_6019_MAR3-B1,6019,SW,6,,,,,
50_6019_MAR3-B1,6019,SW,6,,,,,
50_6019_MAR3-B1,6019,SW,6,,,,,
50_6021_MAR3-B1,6021,AP,1,10.179.21.219,00:14:5A:04:79:E4,3623-073001-1-05-00001077-2401,AP4-v1-00145a0479e4,6.10.0-0
50_6021_MAR3-B1,6021,AP,1,10.179.21.230,00:14:5A:04:8E:4C,3623-073001-1-05-00001490-2419,AP1-v1-00145a048e4c,6.10.0-0
50_6021_MAR3-B1,6021,AP,1,10.179.21.231,00:14:5A:04:71:69,3623-073001-1-05-00001160-2402,AP2-v1-00145a047169,6.10.0-0
50_6021_MAR3-B1,6021,AP,1,10.179.21.233,00:14:5A:04:78:05,3623-073001-1-05-00000960-2401,AP3-v1-00145a047805,6.11.2-0
50_6021_MAR3-B1,6021,SW,1,10.179.21.180,A0:59:3A:D0:80:A0,241029,nv6-A3-v8-146,7.4.2
50_6021_MAR3-B1,6021,SW,1,10.179.21.181,A0:59:3A:D0:82:20,241041,nv6-A1-v8-146,7.4.2
50_6021_MAR3-B1,6021,SW,1,10.179.21.192,A0:59:3A:D0:66:E0,240823,nv6-A2-v8-146,7.4.2
50_6021_MAR3-B1,6021,AP,2,10.179.21.220,00:14:5A:04:33:35,3623-073001-1-05-00000307-2246,AP4-v1-00145a043335,6.10.0-0
50_6021_MAR3-B1,6021,AP,2,10.179.21.227,00:14:5A:04:8C:94,3623-073001-1-05-00001488-2419,AP3-v1-00145a048c94,6.10.0-0
50_6021_MAR3-B1,6021,AP,2,10.179.21.228,00:14:5A:04:8C:46,3623-073001-1-05-00001477-2419,AP1-v1-00145a048c46,6.10.0-0
50_6021_MAR3-B1,6021,AP,2,10.179.21.236,00:14:5A:04:79:33,3623-073001-1-05-00001035-2401,AP2-v1-00145a047933,6.10.0-0
50_6021_MAR3-B1,6021,SW,2,10.179.21.182,A0:59:3A:D0:75:C0,240942,nv6-C3-v8-146,7.4.2
50_6021_MAR3-B1,6021,SW,2,10.179.21.186,A0:59:3A:D0:81:80,241036,nv6-C1-v8-146,7.4.2
50_6021_MAR3-B1,6021,SW,2,10.179.21.193,A0:59:3A:D0:80:80,241028,nv6-C2-v8-146,7.4.2
50_6021_MAR3-B1,6021,AP,3,10.179.21.218,00:14:5A:04:79:0F,3623-073001-1-05-00001026-2401,AP4-v1-00145a04790f,6.10.0-0
50_6021_MAR3-B1,6021,AP,3,10.179.21.225,00:14:5A:04:8B:D8,3623-073001-1-05-00001463-2419,AP3-v1-00145a048bd8,6.10.0-0
50_6021_MAR3-B1,6021,AP,3,10.179.21.237,00:14:5A:04:79:62,3623-073001-1-05-00001045-2401,AP2-v1-00145a047962,6.10.0-0
50_6021_MAR3-B1,6021,AP,3,10.179.21.238,00:14:5A:04:79:52,3623-073001-1-05-00001041-2401,AP1-v1-00145a047952,6.10.0-0
50_6021_MAR3-B1,6021,BOX,3,10.179.21.1,7C:70:BC:70:D5:E7,box1-t21.dostoneu-nv6.21net.com,2025.2.1 - d79f96d8 - _,6.1.0-31-amd64
50_6021_MAR3-B1,6021,SW,3,10.179.21.178,A0:59:3A:D0:80:60,241027,nv6-D3-v8-146,7.4.2
50_6021_MAR3-B1,6021,SW,3,10.179.21.179,A0:59:3A:D0:7D:C0,241006,nv6-D2-v8-146,7.4.2
50_6021_MAR3-B1,6021,SW,3,10.179.21.190,A0:59:3A:D0:82:00,241040,nv6-D1-v8-146,7.4.2
50_6021_MAR3-B1,6021,AP,4,10.179.21.223,00:14:5A:04:8C:23,3623-073001-1-05-00001471-2419,AP4m-v1-00145a048c23,6.10.0-0
50_6021_MAR3-B1,6021,AP,4,10.179.21.226,00:14:5A:04:79:66,3623-073001-1-05-00001046-2401,AP3m-v1-00145a047966,6.10.0-0
50_6021_MAR3-B1,6021,AP,4,10.179.21.239,00:14:5A:04:78:B7,3623-073001-1-05-00001004-2401,AP1m-v1-00145a0478b7,6.11.2-0
50_6021_MAR3-B1,6021,AP,4,10.179.21.241,00:14:5A:04:8B:C0,3623-073001-1-05-00001461-2419,AP2m-v1-00145a048bc0,6.10.0-0
50_6021_MAR3-B1,6021,SW,4,10.179.21.184,A0:59:3A:D0:71:00,240904,nv6-E2-v8-146,7.4.2
50_6021_MAR3-B1,6021,SW,4,10.179.21.189,A0:59:3A:D0:4B:40,240602,nv6-E1-v8-146,7.4.2
50_6021_MAR3-B1,6021,SW,4,10.179.21.191,A0:59:3A:D0:80:C0,241030,nv6-E3-v8-146,7.4.2
50_6021_MAR3-B1,6021,AP,5,10.179.21.221,00:14:5A:04:7D:DF,3623-073001-1-05-00001219-2406,AP4m-v1-00145a047ddf,6.11.2-0
50_6021_MAR3-B1,6021,AP,5,10.179.21.224,00:14:5A:04:32:A5,3623-073001-1-05-00000271-2246,AP3m-v1-00145a0432a5,6.10.0-0
50_6021_MAR3-B1,6021,AP,5,10.179.21.232,00:14:5A:04:8C:13,3623-073001-1-05-00001470-2419,AP2m-v1-00145a048c13,6.10.0-0
50_6021_MAR3-B1,6021,AP,5,10.179.21.234,00:14:5A:04:78:97,3623-073001-1-05-00000996-2401,AP1m-v1-00145a047897,6.10.0-0
50_6021_MAR3-B1,6021,SW,5,10.179.21.187,A0:59:3A:D0:81:00,241032,nv6-F1-v8-146,7.4.2
50_6021_MAR3-B1,6021,SW,5,10.179.21.194,A0:59:3A:D0:7E:C0,241014,nv6-F2-v8-146,7.4.2
50_6021_MAR3-B1,6021,SW,5,10.179.21.195,A0:59:3A:D0:7F:40,241018,nv6-F3-v8-146,7.4.2
50_6021_MAR3-B1,6021,AP,6,10.179.21.222,00:14:5A:04:79:76,3623-073001-1-05-00001050-2401,AP4m-v1-00145a047976,6.10.0-0
50_6021_MAR3-B1,6021,AP,6,10.179.21.229,00:14:5A:04:78:FF,3623-073001-1-05-00001022-2401,AP3m-v1-00145a0478ff,6.10.0-0
50_6021_MAR3-B1,6021,AP,6,10.179.21.235,00:14:5A:04:78:F3,3623-073001-1-05-00001019-2401,AP1m-v1-00145a0478f3,6.10.0-0
50_6021_MAR3-B1,6021,AP,6,10.179.21.240,00:14:5A:04:71:51,3623-073001-1-05-00001157-2402,AP2m-v1-00145a047151,6.10.0-0
50_6021_MAR3-B1,6021,SW,6,10.179.21.183,A0:59:3A:D0:7B:80,240988,nv6-B1-v8-146,7.4.2
50_6021_MAR3-B1,6021,SW,6,10.179.21.185,A0:59:3A:D0:76:C0,240950,nv6-B2-v8-146,7.4.2
50_6021_MAR3-B1,6021,SW,6,10.179.21.188,A0:59:3A:D0:7E:20,241009,nv6-B3-v8-146,7.4.2
50_6022_MAR3-B1,6022,AP,1,10.179.22.222,00:14:5A:04:36:6B,3623-073001-1-05-00000327-2250,AP4-v1,6.10.0-0
50_6022_MAR3-B1,6022,AP,1,10.179.22.229,00:14:5A:04:79:7A,3623-073001-1-05-00001051-2401,AP3-v1,6.10.0-0
50_6022_MAR3-B1,6022,AP,1,10.179.22.231,00:14:5A:04:7D:0F,3623-073001-1-05-00001167-2406,AP2-v1,6.10.0-0
50_6022_MAR3-B1,6022,AP,1,10.179.22.235,00:14:5A:04:7D:53,3623-073001-1-05-00001184-2406,AP1-v1,6.10.0-0
50_6022_MAR3-B1,6022,SW,1,10.179.22.191,A0:59:3A:D0:48:60,230579,nv6-A1-v8-141,7.4.2
50_6022_MAR3-B1,6022,SW,1,10.179.22.195,A0:59:3A:D0:59:00,240712,nv6-A2-v8-141,7.4.2
50_6022_MAR3-B1,6022,SW,1,10.179.22.200,A0:59:3A:D0:45:20,230553,nv6-A3-v8-141,7.4.2
